order_id,order_timestamp,customer_id,sku,category,channel,price_usd,qty,discount_pct,status,city,state,country,order_amount_usd
O101066,2025-07-13 05:48:22,C0487,S-8LXEQL,Electronics,Social,229.23,3,0.16,completed,Boston,MA,USA,577.66
O100501,2025-07-13 06:11:05,C0376,S-PL1QWE,Electronics,Search,175.64,1,0.06,completed,Chicago,IL,USA,165.1
O100985,2025-07-13 06:39:35,C0413,S-LBSMWP,Apparel,Marketplace,16.55,4,0.09,completed,Chicago,IL,USA,60.24
O100672,2025-07-13 08:46:54,C0289,S-ED5GGS,electronics,Affiliate,85.14,4,0.12,completed,Phoenix,AZ,USA,299.69
O100519,2025-07-13 10:51:24,C0418,S-HBN5EL,Electronics,Affiliate,62.93,1,,returned,Miami,FL,USA,62.93
O100177,2025-07-13 11:39:04,C0074,S-UZGPPO,Electronics,Email,125.14,3,0.12,completed,Boston,MA,USA,330.37
O101054,2025-07-13 13:33:15,C0009,S-S7KN18,Electronics,Marketplace,242.88,3,,cancelled,Seattle,WA,USA,728.64
O100386,2025-07-13 14:25:26,C0052,S-8A5FBU,Apparel,Email,39.01,3,0.08,completed,Seattle,WA,USA,107.67
O101084,2025-07-13 14:38:24,C0125,S-0TOKPK,Sports,Social,80.25,4,0.0,completed,Phoenix,AZ,USA,321.0
O100963,2025-07-13 14:48:32,C0122,S-ZQ48EN,Home,Search,133.85,4,0.15,completed,San Francisco,CA,USA,455.09
O100466,2025-07-13 14:55:01,C0264,S-T94OW3,Apparel,Search,35.67,1,0.15,completed,Denver,CO,USA,30.32
O100702,2025-07-13 15:29:47,C0064,S-N1MXF1,Apparel,Search,15.03,5,,completed,Denver,CO,USA,75.15
O100908,2025-07-13 17:16:52,C0158,S-KF5B1S,Electronics,Affiliate,121.8,2,0.21,completed,Boston,MA,USA,192.44
O100132,2025-07-13 19:24:48,C0491,S-LN23Y3,Beauty,Social,31.94,5,0.23,completed,Denver,CO,USA,122.97
O101499,2025-07-13 19:50:53,C0380,S-0SXYLK,Electronics,Affiliate,62.65,2,0.25,completed,Austin,TX,USA,93.97
O100253,2025-07-13 20:48:34,C0401,S-KJ49YD,Sports,Social,62.2,1,0.1,cancelled,Chicago,IL,USA,55.98
O100700,2025-07-13 21:29:26,C0034,S-6FKPS0,Electronics,Social,183.72,1,0.28,completed,Austin,TX,USA,132.28
O101428,2025-07-13 21:46:42,C0179,S-F5IV86,Beauty,Direct,35.58,2,0.0,completed,Miami,FL,USA,71.16
O100965,2025-07-13 22:45:28,C0216,S-975J2D,Sports,Search,31.6,1,0.22,completed,Phoenix,AZ,USA,24.65
O100828,2025-07-14 00:30:28,C0290,S-UELN0L,Home,Search,99.02,2,0.15,completed,Denver,CO,USA,168.33
O100329,2025-07-14 00:45:22,C0031,S-GSIC43,Apparel,Direct,21.65,5,0.11,completed,San Francisco,CA,USA,96.34
O100858,2025-07-14 01:10:03,C0143,S-73A8Y7,Electronics,Email,29.5,5,0.18,completed,Los Angeles,CA,USA,120.95
O100235,2025-07-14 01:54:49,C0489,S-OS7YT2,Apparel,Affiliate,19.76,3,,completed,New York,NY,USA,59.28
O101329,2025-07-14 02:27:01,C0030,S-HEND7H,Beauty,Social,18.34,5,0.06,completed,Seattle,WA,USA,86.2
O100970,2025-07-14 05:00:07,C0133,S-1LQFS6,Electronics,Direct,51.53,3,0.08,processing,Phoenix,AZ,USA,142.22
O101179,2025-07-14 05:12:57,C0333,S-TKA1C2,Beauty,Direct,21.95,2,0.17,returned,Boston,MA,USA,36.44
O101019,2025-07-14 06:43:00,C0234,S-JBBSXP,Electronics,Affiliate,100.63,5,0.1,processing,San Francisco,CA,USA,452.83
O100571,2025-07-14 07:50:13,C0098,S-YHXSO7,Home,Search,131.77,2,0.09,completed,Boston,MA,USA,239.82
O100315,2025-07-14 10:20:38,C0039,S-DUT4S7,Electronics,Social,56.85,3,0.04,completed,Denver,CO,USA,163.73
O100967,2025-07-14 12:54:08,C0449,S-WYSIRR,Electronics,Social,179.61,2,0.1,completed,New York,NY,USA,323.3
O101403,2025-07-14 14:57:09,C0197,S-MG7F9F,Beauty,Search,27.74,3,0.17,completed,Seattle,WA,USA,69.07
O101387,2025-07-14 15:05:37,C0212,S-N58YUX,Electronics,Social,222.43,1,0.1,completed,Phoenix,AZ,USA,200.19
O100297,2025-07-14 18:21:36,C0304,S-CVARLW,Beauty,Direct,61.28,5,0.0,completed,Miami,FL,USA,306.4
O101062,2025-07-14 18:44:30,C0203,S-V5HHQR,Electronics,Email,69.52,3,0.14,completed,New York,NY,USA,179.36
O100825,2025-07-14 19:01:23,C0488,S-HJR6EE,Home,Social,56.12,2,0.25,completed,Miami,FL,USA,84.18
O100299,2025-07-14 19:55:29,C0438,S-VML90P,Home,Email,42.42,1,0.15,completed,Los Angeles,CA,USA,36.06
O101440,2025-07-14 21:34:22,C0033,S-2MDG3T,Electronics,Search,320.19,5,,cancelled,New York,NY,USA,1600.95
O100936,2025-07-14 22:32:17,C0244,S-NTFPKX,Home,Social,49.6,2,0.43,completed,New York,NY,USA,56.54
O100135,2025-07-14 22:40:30,C0209,S-FGYW6Z,Electronics,Direct,56.97,5,0.01,completed,Boston,MA,USA,282.0
O100889,2025-07-14 22:52:19,C0399,S-Q0PFRR,Apparel,Affiliate,17.79,2,0.16,completed,Phoenix,AZ,USA,29.89
O101249,2025-07-15 00:17:34,C0296,S-DYVGDG,Electronics,Social,105.34,1,0.18,completed,Boston,MA,USA,86.38
O100546,2025-07-15 00:59:01,C0148,S-2IGSB9,Sports,Email,42.01,2,0.18,completed,Boston,MA,USA,68.9
O100438,2025-07-15 01:10:13,C0100,S-HOD7RB,Beauty,Email,35.63,5,0.06,processing,New York,NY,USA,167.46
O100820,2025-07-15 01:14:26,C0290,S-OG983A,Apparel,Search,35.6,4,0.04,completed,Miami,FL,USA,136.7
O101244,2025-07-15 02:10:59,C0120,S-GLGPJD,Electronics,Search,124.96,3,0.05,completed,New York,NY,USA,356.14
O100391,2025-07-15 02:14:42,C0291,S-L2ZXJM,Home,Direct,102.43,1,0.12,completed,Boston,MA,USA,90.14
O101467,2025-07-15 03:41:25,C0315,S-U77W9A,Sports,Direct,48.4,1,,completed,Los Angeles,CA,USA,48.4
O100111,2025-07-15 04:51:21,C0367,S-C3DD03,Home,Email,38.17,3,0.05,completed,Miami,FL,USA,108.78
O101053,2025-07-15 06:05:01,C0108,S-PSV8DK,Apparel,Email,43.58,3,0.08,cancelled,Phoenix,AZ,USA,601.4
O100814,2025-07-15 06:30:50,C0046,S-3GCG1J,Sports,Direct,20.12,1,0.21,completed,Phoenix,AZ,USA,15.89
O100066,2025-07-15 08:13:17,C0068,S-UQPGB7,Apparel,Affiliate,82.07,5,0.13,completed,New York,NY,USA,357.0
O101334,2025-07-15 09:20:57,C0111,S-X80NKX,Electronics,Search,127.95,5,,completed,Austin,TX,USA,639.75
O101171,2025-07-15 09:27:51,C0278,S-GOGFXL,Home,Email,36.73,1,0.06,completed,Denver,CO,USA,34.53
O101143,2025-07-15 14:17:07,C0088,S-TIO1K7,Electronics,Affiliate,95.26,5,,completed,San Francisco,CA,USA,476.3
O101147,2025-07-15 14:29:44,C0062,S-Q0IQZH,Electronics,Search,85.12,1,0.12,completed,Phoenix,AZ,USA,74.91
O101274,2025-07-15 16:17:23,C0473,S-EWHO5Q,Apparel,Marketplace,71.0,2,0.0,completed,Miami,FL,USA,142.0
O100372,2025-07-15 16:28:11,C0212,S-36ZX1T,home,Social,54.09,1,0.0,processing,Chicago,IL,USA,54.09
O100334,2025-07-15 17:05:35,C0057,S-UWQHEY,Home,Direct,52.27,4,0.1,returned,Austin,TX,USA,188.17
O100683,2025-07-15 17:38:54,C0274,S-JCSEXG,Electronics,Direct,105.2,4,0.0,completed,Chicago,IL,USA,420.8
O100265,2025-07-15 18:07:08,C0276,S-IXIVZK,Sports,Search,83.46,2,,returned,Chicago,IL,USA,166.92
O100057,2025-07-15 18:15:37,C0238,S-MPNSM4,Beauty,Search,18.61,3,0.15,processing,Boston,MA,USA,47.46
O101348,2025-07-15 18:40:18,C0099,S-FC8IO3,Home,Search,51.99,3,0.23,completed,San Francisco,CA,USA,120.1
O100933,2025-07-15 19:39:44,C0168,S-XUB0GZ,Beauty,Social,20.08,3,0.1,completed,Seattle,WA,USA,54.22
O100759,2025-07-15 20:24:39,C0038,S-KI3X79,Sports,Affiliate,92.22,1,0.03,returned,New York,NY,USA,89.45
O101071,2025-07-15 20:53:02,C0388,S-CBHT94,Apparel,Social,52.3,1,0.0,completed,Austin,TX,USA,52.3
O101182,2025-07-15 22:10:54,C0208,S-PBS22R,Home,Social,12.52,4,0.1,completed,Phoenix,AZ,USA,45.07
O100674,2025-07-15 23:18:04,C0341,S-YYOV84,Electronics,Search,51.51,5,0.33,returned,Boston,MA,USA,172.56
O101058,2025-07-15 23:25:06,C0408,S-PQEQ7Z,Sports,Search,37.65,1,0.14,cancelled,Boston,MA,USA,32.38
O100226,2025-07-15 23:27:02,C0087,S-DALMJE,electronics,Direct,152.46,2,0.25,completed,Denver,CO,USA,228.69
O101267,2025-07-16 00:04:08,C0078,S-Q6CN8S,Electronics,Social,157.06,3,0.24,completed,Boston,MA,USA,358.1
O100260,2025-07-16 00:22:58,C0313,S-JN6FOK,Home,Search,68.79,2,,completed,New York,NY,USA,137.58
O100930,2025-07-16 01:33:23,C0373,S-8P6U3U,Sports,Search,46.08,2,0.05,completed,Phoenix,AZ,USA,87.55
O100337,2025-07-16 01:50:24,C0179,S-EPPPRA,Home,Social,116.76,4,0.15,processing,Miami,FL,USA,396.98
O101207,2025-07-16 02:18:03,C0370,S-PATD93,Electronics,Social,99.79,2,0.22,completed,Miami,FL,USA,155.67
O101451,2025-07-16 03:48:58,C0450,S-5T6XDO,Sports,Direct,55.91,2,0.08,returned,New York,NY,USA,102.87
O101272,2025-07-16 04:09:19,C0375,S-R6Q5IK,Beauty,Marketplace,27.51,3,,completed,Chicago,IL,USA,82.53
O100532,2025-07-16 04:25:31,C0264,S-6WAFFT,Apparel,Email,63.0,3,0.15,completed,Miami,FL,USA,160.65
O100619,2025-07-16 04:35:26,C0386,S-D478MF,Home,Social,31.75,2,,completed,Phoenix,AZ,USA,63.5
O101021,2025-07-16 04:35:42,C0320,S-1ZPPEP,Sports,Marketplace,25.36,5,0.0,completed,Seattle,WA,USA,126.8
O100278,2025-07-16 06:09:02,C0222,S-LTAHUK,Home,Email,39.01,1,0.17,completed,Boston,MA,USA,32.38
O100441,2025-07-16 06:27:19,C0377,S-GVWWUS,Home,Direct,44.42,1,0.0,completed,Los Angeles,CA,USA,44.42
O100972,2025-07-16 09:22:57,C0390,S-0I6GBX,Apparel,Search,32.15,4,0.1,processing,New York,NY,USA,115.74
O100944,2025-07-16 09:59:17,C0439,S-4FLDAA,Beauty,Search,20.23,1,0.15,completed,Los Angeles,CA,USA,17.2
O100538,2025-07-16 10:34:58,C0235,S-6Z7WQP,Beauty,Direct,33.87,2,0.18,completed,Denver,CO,USA,55.55
O101432,2025-07-16 10:37:00,C0003,S-76VILV,Apparel,Direct,32.93,5,0.1,completed,San Francisco,CA,USA,148.19
O100632,2025-07-16 11:34:18,C0100,S-REZRDY,Home,Social,70.15,4,0.07,completed,Boston,MA,USA,260.96
O100629,2025-07-16 12:08:42,C0105,S-8NYFWD,Electronics,Social,88.75,2,,completed,Boston,MA,USA,177.5
O100402,2025-07-16 15:00:25,C0361,S-XOIEVE,Home,Affiliate,66.15,5,0.0,completed,Austin,TX,USA,330.75
O100689,2025-07-16 17:54:05,C0337,S-60QRAQ,Electronics,Direct,68.28,5,0.09,completed,Denver,CO,USA,310.67
O101114,2025-07-16 18:42:20,C0278,S-8516SP,Beauty,Marketplace,10.24,2,0.0,completed,San Francisco,CA,USA,20.48
O101489,2025-07-16 18:56:40,C0005,S-P6XCW8,Electronics,Search,126.15,5,0.0,completed,Denver,CO,USA,630.75
O101175,2025-07-16 20:00:22,C0165,S-U02WPJ,Electronics,Search,260.08,3,0.13,completed,Phoenix,AZ,USA,678.81
O100079,2025-07-16 20:02:58,C0070,S-LAOI4E,Sports,Social,27.52,5,,completed,Chicago,IL,USA,137.6
O100072,2025-07-16 23:26:53,C0317,S-V37PQK,Apparel,Search,25.7,1,0.21,completed,Boston,MA,USA,20.3
O100623,2025-07-16 23:51:38,C0299,S-UBLEKV,Electronics,Marketplace,48.6,2,0.18,completed,Los Angeles,CA,USA,79.7
O101443,2025-07-17 02:37:01,C0026,S-0C9IX6,Apparel,Social,28.21,3,0.18,completed,Miami,FL,USA,69.4
O100667,2025-07-17 03:50:47,C0475,S-YE6BGG,Apparel,Direct,23.56,2,0.19,completed,New York,NY,USA,38.17
O101177,2025-07-17 04:20:59,C0219,S-CCMTPK,Apparel,Affiliate,15.23,1,0.1,completed,Denver,CO,USA,13.71
O100425,2025-07-17 07:08:29,C0180,S-7YXW1T,Electronics,Email,116.9,4,0.19,completed,Boston,MA,USA,378.76
O100207,2025-07-17 08:11:17,C0117,S-4D0GJY,Home,Affiliate,78.01,5,0.01,completed,Phoenix,AZ,USA,386.15
O100553,2025-07-17 08:33:57,C0476,S-GAD7X4,Sports,Social,48.49,3,,completed,New York,NY,USA,145.47
O100681,2025-07-17 09:19:45,C0134,S-KP6RFE,Sports,Affiliate,40.02,2,0.33,completed,Chicago,IL,USA,53.63
O100392,2025-07-17 11:09:38,C0220,S-MKTGV4,Sports,Search,19.07,3,0.0,completed,Chicago,IL,USA,57.21
O101265,2025-07-17 11:28:20,C0441,S-DYCPN0,Apparel,Social,58.99,4,0.2,completed,Los Angeles,CA,USA,188.77
O101137,2025-07-17 12:03:00,C0242,S-O7AMMP,Apparel,Social,27.88,3,0.1,completed,Austin,TX,USA,75.28
O100976,2025-07-17 12:20:08,C0339,S-OH3YRG,Electronics,Social,104.04,3,0.18,completed,Chicago,IL,USA,255.94
O101048,2025-07-17 17:57:33,C0263,S-W165AE,Electronics,Email,156.46,3,0.0,processing,New York,NY,USA,469.38
O100316,2025-07-17 19:00:44,C0044,S-EFUU8D,Electronics,Social,204.73,1,0.16,completed,Los Angeles,CA,USA,171.97
O100573,2025-07-17 19:30:34,C0327,S-N1TH1X,Electronics,Search,131.18,5,0.04,completed,Boston,MA,USA,629.66
O100013,2025-07-17 20:14:58,C0123,S-A753LC,Sports,Marketplace,39.76,1,0.04,completed,Boston,MA,USA,38.17
O101133,2025-07-17 20:16:14,C0459,S-82U9WT,Beauty,Social,34.01,3,0.15,completed,Phoenix,AZ,USA,86.73
O100340,2025-07-17 22:23:02,C0220,S-M6MG87,Apparel,Search,25.32,5,0.06,completed,Austin,TX,USA,119.0
O100676,2025-07-17 23:17:12,C0099,S-E52K20,Home,Social,69.38,1,0.26,completed,Chicago,IL,USA,51.34
O100368,2025-07-17 23:23:00,C0125,S-3SAFYH,Beauty,Search,28.16,5,,completed,Chicago,IL,USA,140.8
O100191,2025-07-17 23:27:44,C0350,S-AXYCEL,Apparel,Email,24.6,5,,cancelled,Chicago,IL,USA,123.0
O101364,2025-07-18 02:11:41,C0215,S-XRHGTW,Sports,Search,53.31,4,0.0,completed,Los Angeles,CA,USA,213.24
O101279,2025-07-18 04:17:44,C0406,S-U2FLI0,Beauty,Email,16.54,5,0.17,completed,Phoenix,AZ,USA,68.64
O100367,2025-07-18 04:43:54,C0320,S-1UU7ZY,Sports,Email,121.89,3,0.23,returned,Denver,CO,USA,281.57
O100717,2025-07-18 04:50:08,C0150,S-KNKBF2,Apparel,Marketplace,28.52,1,0.22,completed,Chicago,IL,USA,22.25
O100756,2025-07-18 04:58:21,C0250,S-HG9NCB,Electronics,Direct,40.3,2,0.1,completed,Phoenix,AZ,USA,72.54
O100649,2025-07-18 05:26:46,C0236,S-IE3LVO,Beauty,Search,36.67,4,0.02,completed,Austin,TX,USA,143.75
O100615,2025-07-18 05:36:59,C0052,S-7RLN36,Home,Social,74.4,1,0.24,completed,Chicago,IL,USA,56.54
O100452,2025-07-18 06:04:47,C0369,S-MBY9IP,Electronics,Social,59.68,1,0.06,completed,Denver,CO,USA,56.1
O100713,2025-07-18 07:08:56,C0404,S-3CC5RQ,Apparel,Email,21.36,5,0.16,completed,Los Angeles,CA,USA,89.71
O100841,2025-07-18 07:12:28,C0315,S-YDVN9Z,Electronics,Search,68.17,4,0.2,completed,Los Angeles,CA,USA,218.14
O100662,2025-07-18 10:50:44,C0434,S-3RIH83,Electronics,Social,81.06,3,0.0,completed,Denver,CO,USA,243.18
O100792,2025-07-18 12:30:47,C0450,S-AHHXKW,Electronics,Affiliate,135.55,5,0.13,completed,Phoenix,AZ,USA,589.64
O100070,2025-07-18 13:33:45,C0475,S-QVKIZZ,Apparel,Social,33.54,4,0.28,processing,Phoenix,AZ,USA,96.6
O100309,2025-07-18 13:41:16,C0223,S-HAGKC4,Electronics,Direct,71.71,5,0.0,completed,Chicago,IL,USA,358.55
O101077,2025-07-18 14:15:34,C0111,S-UR6TIA,Apparel,Direct,74.17,3,0.14,completed,Los Angeles,CA,USA,191.36
O100139,2025-07-18 14:54:07,C0134,S-6FP8HQ,apparel,Search,37.68,5,,completed,Los Angeles,CA,USA,188.4
O100453,2025-07-18 14:57:26,C0169,S-2AB2RV,Apparel,Search,56.25,1,0.11,completed,New York,NY,USA,50.06
O100281,2025-07-18 16:31:37,C0293,S-9FKBI4,Apparel,Affiliate,17.13,3,0.17,completed,,NY,USA,42.65
O100249,2025-07-18 18:55:20,C0327,S-TEE13N,Beauty,Search,27.73,1,,completed,Los Angeles,CA,USA,27.73
O100621,2025-07-18 20:04:41,C0092,S-774RZG,Home,Search,25.35,5,0.1,returned,Denver,CO,USA,114.08
O100244,2025-07-18 20:24:55,C0303,S-EMQGY2,Sports,Email,32.41,1,0.1,completed,Miami,FL,USA,29.17
O100610,2025-07-18 20:25:28,C0284,S-AJUFQY,Apparel,Search,22.2,3,0.16,completed,Miami,FL,USA,55.94
O100221,2025-07-18 20:56:45,C0065,S-6UB7L8,Home,Social,43.35,3,0.11,completed,Denver,CO,USA,115.74
O100586,2025-07-18 22:11:58,C0089,S-T22C50,Electronics,Marketplace,93.59,3,0.18,completed,San Francisco,CA,USA,230.23
O101429,2025-07-18 22:33:47,C0201,S-Z2NAR3,home,Search,37.87,1,0.0,completed,Los Angeles,CA,USA,37.87
O101320,2025-07-18 22:52:16,C0238,S-XOL4BK,Home,Email,35.7,5,0.2,cancelled,San Francisco,CA,USA,142.8
O100605,2025-07-18 23:08:47,C0091,S-DHR59C,Sports,Social,61.69,1,0.26,completed,Denver,CO,USA,45.65
O101093,2025-07-19 00:30:45,C0328,S-K1IO1Z,Apparel,Affiliate,44.43,4,0.0,completed,New York,NY,USA,177.72
O100979,2025-07-19 00:55:24,C0416,S-Y4V8UR,Electronics,Search,65.59,1,0.29,completed,Phoenix,AZ,USA,46.57
O101423,2025-07-19 01:23:27,C0407,S-XHQZBC,Sports,Search,78.43,5,0.15,processing,Austin,TX,USA,333.33
O100677,2025-07-19 03:24:04,C0221,S-G85D4F,Beauty,Direct,11.16,1,0.11,completed,Austin,TX,USA,9.93
O100794,2025-07-19 05:35:27,C0131,S-Y9YLW5,Electronics,Affiliate,61.15,1,0.22,completed,Miami,FL,USA,47.7
O100053,2025-07-19 06:16:46,C0332,S-0B8IC8,Electronics,Search,104.23,1,0.05,completed,San Francisco,CA,USA,99.02
O100590,2025-07-19 08:22:34,C0195,S-YTKW28,Beauty,Marketplace,18.71,3,0.19,completed,Boston,MA,USA,45.47
O100280,2025-07-19 08:54:53,C0266,S-8AX40D,Home,Search,37.83,3,0.0,completed,San Francisco,CA,USA,113.49
O100697,2025-07-19 10:24:37,C0062,S-3MEIUR,Sports,Social,39.99,2,,completed,Los Angeles,CA,USA,79.98
O100092,2025-07-19 12:01:24,C0100,S-JUY0BV,Apparel,Marketplace,42.24,1,,completed,Seattle,WA,USA,42.24
O100304,2025-07-19 12:54:57,C0496,S-5RNTDR,Sports,Social,39.22,5,0.1,completed,Austin,TX,USA,176.49
O101115,2025-07-19 14:23:02,C0416,S-FFKVZS,Sports,Email,64.54,5,0.25,completed,Miami,FL,USA,242.03
O100853,2025-07-19 14:27:52,C0015,S-5TV6G8,Apparel,Direct,15.61,5,0.22,completed,Los Angeles,CA,USA,60.88
O100428,2025-07-19 15:08:53,C0311,S-QYAHUL,Home,Search,53.55,4,,completed,Seattle,WA,USA,214.2
O100388,2025-07-19 16:55:23,C0132,S-EYUB19,Home,Social,43.15,5,0.13,completed,New York,NY,USA,187.7
O101231,2025-07-19 18:54:27,C0010,S-D835KU,Electronics,Marketplace,102.22,4,0.0,completed,San Francisco,CA,USA,408.88
O100019,2025-07-19 20:11:20,C0386,S-02DGTF,Electronics,Email,188.27,4,0.16,returned,New York,NY,USA,632.59
O101275,2025-07-19 22:01:11,C0401,S-LO0HHG,Electronics,Affiliate,147.37,1,0.0,completed,Phoenix,AZ,USA,147.37
O100819,2025-07-19 22:07:37,C0220,S-AET81I,Apparel,Social,24.71,5,0.21,returned,Los Angeles,CA,USA,97.6
O100767,2025-07-19 22:45:02,C0220,S-KSTCJI,Electronics,Direct,71.55,3,0.17,completed,Miami,FL,USA,178.16
O100486,2025-07-19 22:53:51,C0035,S-XDN8WW,Electronics,Search,40.99,4,0.04,completed,Chicago,IL,USA,157.4
O100857,2025-07-19 23:08:37,C0210,S-OLDC08,Electronics,Search,212.81,2,0.09,completed,Los Angeles,CA,USA,387.31
O100955,2025-07-20 00:55:34,C0101,S-HM63Q6,Sports,Search,42.03,5,0.16,completed,Phoenix,AZ,USA,176.53
O100484,2025-07-20 02:14:49,C0471,S-KR0AYM,Electronics,Marketplace,341.72,1,0.16,processing,Chicago,IL,USA,287.04
O100317,2025-07-20 02:17:38,C0110,S-55JXUR,Electronics,Direct,70.46,2,0.17,completed,Denver,CO,USA,116.96
O101127,2025-07-20 03:05:09,C0148,S-H30QBK,Electronics,Email,72.1,4,0.0,completed,Phoenix,AZ,USA,288.4
O100578,2025-07-20 03:43:59,C0068,S-QGMJMB,Home,Direct,50.05,3,0.2,completed,Boston,MA,USA,120.12
O100871,2025-07-20 04:36:32,C0096,S-59I3HZ,Beauty,Social,35.2,2,0.09,completed,Austin,TX,USA,64.06
O101454,2025-07-20 05:51:33,C0172,S-WAHZG8,Sports,Email,52.09,3,,processing,San Francisco,CA,USA,156.27
O101309,2025-07-20 07:37:53,C0152,S-WVTMNY,Electronics,Email,118.42,2,0.05,completed,San Francisco,CA,USA,225.0
O100325,2025-07-20 07:54:43,C0054,S-JOA21A,Sports,Social,65.21,3,0.14,completed,San Francisco,CA,USA,168.24
O100330,2025-07-20 07:59:14,C0229,S-X9JPNB,Beauty,Email,52.19,4,0.33,completed,Seattle,WA,USA,139.87
O100584,2025-07-20 09:01:38,C0496,S-40AQ15,apparel,Social,38.74,3,0.16,completed,Boston,MA,USA,97.62
O100258,2025-07-20 09:17:57,C0212,S-261BW4,Electronics,Marketplace,112.53,2,0.24,completed,Boston,MA,USA,171.05
O100482,2025-07-20 10:26:00,C0249,S-X6MDK5,Apparel,Marketplace,20.68,5,0.05,completed,New York,NY,USA,98.23
O100675,2025-07-20 11:57:28,C0325,S-Q8VA8X,Sports,Direct,30.53,1,0.0,completed,Phoenix,AZ,USA,30.53
O100212,2025-07-20 12:39:35,C0218,S-HIUIT7,Apparel,Social,76.71,2,0.12,completed,Boston,MA,USA,135.01
O100048,2025-07-20 13:22:23,C0066,S-OTOHP6,Home,Social,102.13,3,0.16,returned,Phoenix,AZ,USA,257.37
O100511,2025-07-20 14:16:14,C0040,S-XYJCKT,Beauty,Search,33.93,2,0.1,completed,Denver,CO,USA,61.07
O100268,2025-07-20 14:19:13,C0067,S-TGQ9CV,Electronics,Search,45.58,3,0.0,processing,Denver,CO,USA,136.74
O101204,2025-07-20 14:22:26,C0033,S-4IOAR4,Electronics,Affiliate,126.22,1,0.27,processing,Denver,CO,USA,92.14
O100219,2025-07-20 15:21:18,C0106,S-NRWZC4,Home,Direct,40.83,2,0.03,processing,New York,NY,USA,396.05
O100389,2025-07-20 16:10:09,C0085,S-JHU8MY,Electronics,Direct,64.98,2,0.21,completed,Seattle,WA,USA,102.67
O100990,2025-07-20 17:02:07,C0435,S-O667VG,Apparel,Affiliate,20.76,4,0.0,completed,Austin,TX,USA,83.04
O100266,2025-07-20 17:06:26,C0466,S-HVGOX2,Beauty,Search,43.57,4,0.0,completed,Seattle,WA,USA,174.28
O100554,2025-07-20 17:58:35,C0330,S-DVN1X2,Electronics,Search,119.98,5,0.08,completed,Chicago,IL,USA,551.91
O101180,2025-07-20 18:22:36,C0308,S-0HLINH,Sports,Search,66.3,5,0.2,completed,San Francisco,CA,USA,265.2
O100312,2025-07-20 19:13:38,C0314,S-43PT5R,sports,Email,24.74,1,0.15,completed,San Francisco,CA,USA,21.03
O101284,2025-07-20 19:41:57,C0390,S-DB5RR1,Home,Marketplace,85.83,1,0.07,completed,Boston,MA,USA,79.82
O100859,2025-07-20 19:49:22,C0465,S-ZOW60Z,Beauty,Social,24.36,3,0.09,completed,Los Angeles,CA,USA,66.5
O100060,2025-07-20 20:37:52,C0027,S-RLRMJK,Home,Affiliate,24.4,3,0.21,completed,Los Angeles,CA,USA,57.83
O101163,2025-07-21 02:14:47,C0185,S-BVTDG3,Electronics,Marketplace,60.15,2,0.22,completed,San Francisco,CA,USA,93.83
O101125,2025-07-21 02:58:42,C0172,S-JWV2QN,Apparel,Direct,23.26,3,0.0,completed,Miami,FL,USA,69.78
O101242,2025-07-21 03:18:41,C0139,S-WT00IV,Beauty,Search,40.58,2,0.1,completed,Boston,MA,USA,73.04
O100836,2025-07-21 04:00:23,C0345,S-KFH00A,Beauty,Email,34.96,5,0.01,completed,Austin,TX,USA,173.05
O100575,2025-07-21 04:34:09,C0334,S-B07G2R,Electronics,Affiliate,74.87,3,,completed,Phoenix,AZ,USA,224.61
O100308,2025-07-21 05:57:53,C0362,S-DOTRBA,Electronics,Affiliate,175.36,3,0.07,completed,Boston,MA,USA,489.25
O101389,2025-07-21 07:37:36,C0135,S-RG4XV3,Beauty,Marketplace,23.75,2,0.11,completed,Seattle,WA,USA,42.27
O100217,2025-07-21 08:27:51,C0077,S-7SIWJM,Beauty,Search,26.56,5,,processing,Boston,MA,USA,132.8
O100002,2025-07-21 09:14:13,C0226,S-1FPKH1,Electronics,Direct,53.65,3,0.19,completed,Miami,FL,USA,130.37
O101448,2025-07-21 09:25:07,C0219,S-9NR0OA,Electronics,Search,80.86,5,0.15,completed,Austin,TX,USA,343.65
O101110,2025-07-21 09:30:17,C0164,S-D1JQBE,Home,Search,89.76,4,0.23,completed,Phoenix,AZ,USA,276.46
O100106,2025-07-21 09:45:55,C0109,S-R2SDS8,Electronics,Social,134.04,5,,returned,Los Angeles,CA,USA,670.2
O100958,2025-07-21 09:57:40,C0398,S-6UNVSD,Electronics,Social,176.99,3,0.18,cancelled,New York,NY,USA,435.4
O100271,2025-07-21 10:16:49,C0468,S-Z04CDP,Apparel,Social,39.02,3,0.29,completed,Austin,TX,USA,83.11
O101484,2025-07-21 10:25:47,C0011,S-Z3BG52,Electronics,Search,31.49,2,0.06,returned,Los Angeles,CA,USA,59.2
O100124,2025-07-21 10:26:03,C0422,S-FHV1XG,beauty,Email,35.52,5,0.1,completed,Phoenix,AZ,USA,159.84
O101304,2025-07-21 10:43:12,C0271,S-QF1PAF,Electronics,Marketplace,126.37,1,0.13,completed,Denver,CO,USA,109.94
O100513,2025-07-21 13:26:05,C0017,S-RW6TM2,Apparel,Social,41.77,5,,returned,Chicago,IL,USA,208.85
O101302,2025-07-21 13:34:38,C0161,S-0LM3NK,Apparel,Email,106.32,3,,completed,Seattle,WA,USA,318.96
